game_id,game_date,DayOfWeek,location,game_duration,final_score_red,final_score_blue,winner,player_id,player_canonical_name,team_color,player_role,player_goals,player_own_goals,player_assists,player_saves,referee,attendance_count,season,recorded_by,rating_raw,player_comment
G019249,2023-03-26,Sunday,STUDENT HOUSE,1200,0,1,BLUE,P0687,Luc Richard,BLUE,ATTACK,1,0,3,1,NONE,4,2024/2025,referee,5,
G014386,2024-02-20,Tuesday,SALLE POLYVALENTE,1219,6,3,RED,P0011,Isabella Robert,RED,DEFENSE,1,0,4,5,JULIEN NAKAMURA,3,2025,auto_recorder,2,
G014043,2023-05-03,Wednesday,BAR LE FOOS,600,6,5,RED,P0689,Mila Garcia,BLUE,ATTACK,2,0,5,9,NONE,8,2024/2025,GoPro,1,rage quit
G013166,2023-07-20,Thursday,LAB 204,1080,3,6,BLUE,P0052,Pierre Garnier,RED,DEFENSE,2,0,5,1,NO,8,2024/2025,referee,,close match
G008890,2023-02-04,Saturday,BAR LE FOOS,360,1,9,BLUE,P0308,Alex Durand,BLUE,DEFENSE,4,0,4,9,NONE,4,2023/2024,referee,,close match
G016409,2024-11-05,Tuesday,YNOV TOULOUSE,1080,4,6,BLUE,P0529,Riley Martin,BLUE,ATTACK,3,0,2,6,YES,4,2025,phone,1,beer spilled
G003060,2025-10-03,Friday,YNOV TOULOUSE,1192,2,3,BLUE,P0633,Camille Lopez,BLUE,DEFENSE,1,0,0,1,NONE,,2024/2025,camera,3,amazing comeback!
G015295,2023-02-06,Monday,YNOV TOULOUSE,747,0,4,BLUE,P0763,Ava Philippe,BLUE,DEFENSE,0,0,4,8,PAUL KIM,8,2023/2024,camera,2,
G016983,2025-10-19,Sunday,GYM HALL,360,4,10,BLUE,P0518,Liam Laurent,RED,DEFENSE,2,0,2,5,NONE,3,2024/2025,GoPro,,ref biased
G022566,2024-10-09,Wednesday,BAR LE FOOS,960,8,4,RED,P0498,Julie Andre,RED,ATTACK,4,0,5,9,NONE,4,2024/2025,GoPro,1,ref biased
G016615,2025-01-16,Thursday,SALLE POLYVALENTE,854,10,9,RED,P0711,Isabella Rousseau,RED,DEFENSE,3,0,3,1,NONE,6,2025,phone,,beer spilled
G020295,2024-04-28,Sunday,YNOV TOULOUSE,631,8,6,RED,P0503,Ana Laurent,RED,DEFENSE,3,1,0,4,PLAYER1,4,2024/2025,GoPro,2,
G021070,2025-12-31,Wednesday,YNOV TOULOUSE,1038,5,8,BLUE,P0522,Mila Schmidt,BLUE,DEFENSE,7,0,4,10,MAYA CLEMENT,4,2025,GoPro,4,rage quit
G024631,2025-08-03,Sunday,YNOV TOULOUSE,550,7,5,RED,P0389,Alex Richard,BLUE,ATTACK,2,0,5,8,NONE,,2024/2025,phone,4,table slippery
G018180,2024-02-22,Thursday,GYM HALL,734,6,6,DRAW,P0765,Riley Thomas,RED,DEFENSE,6,0,2,7,NONE,5,2024/2025,auto_recorder,,8 goals in one minute
G000680,2025-11-17,Monday,SALLE POLYVALENTE,2727,3,8,BLUE,P0606,Riley Faure,RED,ATTACK,1,0,4,3,SAM MERCIER,3,2024/2025,player phone,4,no comment
G016525,2023-06-04,Sunday,YNOV TOULOUSE,1090,5,8,BLUE,P0100,Chris Rossi,BLUE,DEFENSE,4,0,0,9,NONE,5,2024/2025,auto_recorder,3,spectacular assist
G006776,2024-03-20,Wednesday,GYM HALL,306,5,8,BLUE,P0165,Noah Durand,BLUE,ATTACK,0,0,5,10,NONE,6,2025,auto_recorder,,close match
G006345,2023-08-06,Sunday,YNOV TOULOUSE,373,7,10,BLUE,P0395,Noah Faure,RED,DEFENSE,5,0,3,5,NONE,3,2024/2025,admin,,table slippery
G005624,2023-07-31,Monday,LAB 204,1647,0,0,DRAW,P0519,Sofia Silva,BLUE,DEFENSE,0,0,2,7,YES,4,2024/2025,admin,4,no comment
G006629,2025-06-30,Monday,YNOV TOULOUSE,1020,5,1,RED,P0595,Isabella Thomas,RED,ATTACK,4,0,3,9,NONE,4,2023/2024,player phone,3,spectacular assist
G019723,2025-02-24,Monday,SALLE POLYVALENTE,840,4,9,BLUE,P0763,Ava Philippe,RED,ATTACK,1,0,0,3,LUC ANDRE,2,2024/2025,phone,2,no comment
G001208,2023-06-14,Wednesday,CAFETERIA (1ST FLOOR),510,7,6,RED,P0777,Ana Bianchi,BLUE,DEFENSE,1,0,3,7,CHLOE GARCIA,8,2024/2025,admin,3,amazing comeback!
G003661,2023-04-04,Tuesday,GYM HALL,1359,2,8,BLUE,P0654,Julie Mercier,BLUE,DEFENSE,4,0,0,7,NO,2,2025,GoPro,2,no comment
G012815,2024-12-13,Friday,YNOV TOULOUSE,1080,6,3,RED,P0711,Isabella Rousseau,BLUE,ATTACK,1,0,5,8,MARIA THOMAS,8,2024/2025,GoPro,,close match
G024764,2025-06-15,Sunday,LAB 204,1211,7,8,BLUE,P0285,Sofia Clement,BLUE,DEFENSE,7,0,4,10,NO,3,2023/2024,camera,5,ref biased
G009661,2023-02-22,Wednesday,YNOV TOULOUSE,421,7,10,BLUE,P0256,Mateo Garnier,BLUE,DEFENSE,8,0,4,1,NONE,6,2023/2024,Discord Bot,1,amazing comeback!
G007629,2023-10-06,Friday,LAB 204,2030,2,0,RED,P0300,Leo Garcia,BLUE,DEFENSE,0,0,0,3,NONE,6,2023/2024,auto_recorder,1,
G008703,2024-09-18,Wednesday,GYM HALL,1806,9,5,RED,P0686,Liam Andre,RED,ATTACK,6,0,1,6,NONE,8,2023/2024,camera,,table slippery
G020963,2024-02-17,Saturday,BAR LE FOOS,491,2,5,BLUE,P0727,Julie Bernard,RED,DEFENSE,2,0,5,1,TAYLOR BIANCHI,,2025,GoPro,2,close match
G013201,2025-03-27,Thursday,CAFETERIA (1ST FLOOR),1086,8,7,RED,P0530,Jordan Petit,RED,ATTACK,0,0,2,7,NONE,6,2024/2025,Discord Bot,4,no comment
G006776,2024-03-20,Wednesday,GYM HALL,306,5,8,BLUE,P0759,Isabella Robert,RED,DEFENSE,2,0,2,10,NONE,6,2025,auto_recorder,,no comment
G004518,2025-11-15,Saturday,BAR LE FOOS,685,5,6,BLUE,P0736,Ethan Rossi,RED,ATTACK,5,0,4,8,NONE,6,2024/2025,auto_recorder,,spectacular assist
G009333,2024-07-08,Monday,YNOV TOULOUSE,1053,1,8,BLUE,P0710,Camille Kovacs,RED,DEFENSE,0,0,5,10,LUC PHILIPPE,8,2024/2025,phone,3,no comment
G017029,2024-05-19,Sunday,YNOV TOULOUSE,1101,10,3,RED,P0253,Chloe Muller,RED,ATTACK,1,0,2,4,NONE,6,2024/2025,referee,2,8 goals in one minute
G000661,2023-11-07,Tuesday,GYM HALL,2626,4,0,RED,P0564,Lena Martin,RED,DEFENSE,3,0,0,1,NONE,5,2024/2025,Discord Bot,,beer spilled
G022823,2023-03-03,Friday,LAB 204,900,10,4,RED,P0109,Noah Kim,RED,DEFENSE,9,0,5,2,NONE,6,2023/2024,auto_recorder,,close match
G001118,2025-03-14,Friday,GYM HALL,1204,2,3,BLUE,P0246,Hugo Moreau,BLUE,DEFENSE,2,0,4,6,NONE,4,2024/2025,GoPro,3,close match
G004800,2025-04-22,Tuesday,CAFETERIA (1ST FLOOR),1140,3,7,BLUE,P0121,Taylor Silva,RED,ATTACK,3,0,0,7,NONE,3,2024/2025,referee,2,no comment
G003855,2024-06-29,Saturday,STUDENT HOUSE,480,8,7,RED,P0202,Chloe Andre,BLUE,DEFENSE,3,0,1,8,CHRIS DURAND,8,2025,Discord Bot,3,ref biased
G015569,2025-10-01,Wednesday,CAMPUS - CAFETERIA,600,7,8,BLUE,P0576,Jordan Robert,BLUE,DEFENSE,7,0,0,2,JULIEN MOREL,3,2023/2024,GoPro,3,spectacular assist
G018958,2023-11-06,Monday,CAMPUS - CAFETERIA,2033,6,0,RED,P0675,Mohamed Bernard,RED,ATTACK,4,0,3,1,NONE,5,2024/2025,admin,2,team spirit high
G005336,2023-11-27,Monday,BAR LE FOOS,600,1,10,BLUE,P0373,Olivia Garcia,BLUE,ATTACK,6,0,0,5,ANA BIANCHI,2,2024/2025,phone,2,team spirit high
G002795,2023-10-04,Wednesday,YNOV TOULOUSE,1050,2,0,RED,P0384,Alex Rossi,RED,DEFENSE,2,0,3,10,AVA SILVA,5,2024/2025,GoPro,,
G023072,2023-05-02,Tuesday,CAFETERIA (1ST FLOOR),540,5,3,RED,P0090,Antoine Bianchi,RED,ATTACK,2,0,5,0,NONE,4,2023/2024,camera,,rage quit
G011578,2025-08-01,Friday,CAMPUS - CAFETERIA,1152,8,10,BLUE,P0790,Chris Leroy,BLUE,DEFENSE,8,0,3,6,JAMIE MOREAU,8,2023/2024,camera,3,rage quit
G007869,2025-01-02,Thursday,LAB 204,1089,2,10,BLUE,P0178,Olivia Richard,RED,ATTACK,1,0,0,4,ANA GARNIER,4,2025,Discord Bot,,rage quit
G021530,2025-01-13,Monday,LAB 204,1114,2,1,RED,P0383,Chris Morel,RED,DEFENSE,0,0,2,5,MORGAN GIRARD,7,2024/2025,referee,,spectacular assist
G011255,2025-01-16,Thursday,YNOV TOULOUSE,377,3,4,BLUE,P0732,Maria Thomas,RED,DEFENSE,2,0,5,6,NONE,8,2023/2024,auto_recorder,3,8 goals in one minute
G019861,2023-06-06,Tuesday,CAFETERIA (1ST FLOOR),1041,7,2,RED,P0583,Hugo Silva,RED,ATTACK,0,0,4,10,NONE,2,2023/2024,player phone,3,beer spilled
G009168,2024-02-18,Sunday,SALLE POLYVALENTE,2110,8,2,RED,P0140,Camille Rossi,BLUE,DEFENSE,1,0,2,5,NONE,7,2024/2025,player phone,,table slippery
G015910,2025-08-20,Wednesday,YNOV TOULOUSE,2382,2,4,BLUE,P0615,Julien Richard,BLUE,DEFENSE,3,0,3,9,NONE,,2025,player phone,,amazing comeback!
G001397,2024-09-10,Tuesday,LAB 204,1144,4,9,BLUE,P0264,Ethan Moreau,RED,DEFENSE,4,0,4,8,LEO THOMAS,,2025,GoPro,,no comment
G007633,2025-12-10,Wednesday,GYM HALL,657,1,2,BLUE,P0559,Leo Leroy,RED,DEFENSE,1,0,5,7,NONE,4,2024/2025,player phone,1,
G011222,2024-10-29,Tuesday,GYM HALL,308,5,8,BLUE,P0713,Camille Philippe,RED,ATTACK,3,0,1,5,NONE,2,2023/2024,auto_recorder,,beer spilled
G005534,2023-12-06,Wednesday,YNOV TOULOUSE,1141,5,1,RED,P0324,Casey Faure,RED,DEFENSE,3,0,4,6,NONE,8,2025,phone,,
G003060,2025-10-03,Friday,YNOV TOULOUSE,1192,2,3,BLUE,P0171,Diego Petit,BLUE,ATTACK,3,0,5,3,NONE,,2024/2025,camera,3,spectacular assist
G003825,2023-05-29,Monday,STUDENT HOUSE,2055,3,7,BLUE,P0100,Chris Rossi,BLUE,DEFENSE,2,0,4,2,NONE,8,2023/2024,auto_recorder,3,table slippery
G019056,2024-12-07,Saturday,BAR LE FOOS,660,7,8,BLUE,P0144,Maria Faure,BLUE,ATTACK,7,0,3,9,NONE,8,2024/2025,referee,3,ref biased
G017152,2024-10-24,Thursday,CAMPUS - CAFETERIA,1384,0,7,BLUE,P0026,Lena Clement,RED,ATTACK,0,0,3,2,MAYA MOREAU,4,2024/2025,phone,4,spectacular assist
G002702,2024-05-21,Tuesday,YNOV TOULOUSE,314,0,2,BLUE,P0717,Mila Mercier,BLUE,DEFENSE,2,0,3,0,NONE,4,2024/2025,Discord Bot,5,rage quit
G021530,2025-01-13,Monday,LAB 204,1114,2,1,RED,P0360,Maria Schmidt,BLUE,ATTACK,1,0,0,9,MORGAN GIRARD,7,2024/2025,referee,,ref biased
G022772,2023-08-27,Sunday,STUDENT HOUSE,501,7,2,RED,P0433,Lena Mercier,RED,DEFENSE,0,0,5,10,NONE,2,2024/2025,auto_recorder,,
G016353,2025-09-13,Saturday,CAFETERIA (1ST FLOOR),420,0,9,BLUE,P0548,Sam Bianchi,BLUE,ATTACK,2,0,5,10,NONE,4,2024/2025,Discord Bot,3,no comment
G014478,2025-03-17,Monday,YNOV TOULOUSE,1020,4,7,BLUE,P0227,Antoine Mercier,RED,ATTACK,4,0,2,4,TAYLOR GARNIER,4,2023/2024,phone,,team spirit high
G024029,2023-04-18,Tuesday,CAFETERIA (1ST FLOOR),3442,7,10,BLUE,P0462,Lena Moreau,RED,ATTACK,0,0,5,0,SAM MERCIER,8,2023/2024,phone,3,no comment
G011691,2024-05-04,Saturday,YNOV TOULOUSE,786,7,0,RED,P0568,Carlos Muller,RED,DEFENSE,6,0,2,10,NONE,6,2023/2024,player phone,,ref biased
G016525,2023-06-04,Sunday,YNOV TOULOUSE,1090,5,8,BLUE,P0559,Leo Leroy,RED,ATTACK,2,0,4,4,NONE,5,2024/2025,auto_recorder,3,8 goals in one minute
G017181,2025-01-19,Sunday,GYM HALL,2241,5,7,BLUE,P0237,Julie Andre,RED,ATTACK,5,0,3,7,NONE,6,2024/2025,camera,5,8 goals in one minute
G020866,2023-09-28,Thursday,CAMPUS - CAFETERIA,612,0,2,BLUE,P0030,Maya Nakamura,RED,DEFENSE,1,0,5,7,NONE,4,2024/2025,Discord Bot,,ref biased
G009337,2023-01-09,Monday,CAFETERIA (1ST FLOOR),668,7,4,RED,P0787,Camille Blanc,RED,ATTACK,5,0,4,3,NONE,7,2023/2024,admin,3,rage quit
G009955,2025-10-12,Sunday,BAR LE FOOS,540,9,6,RED,P0278,Paul Andre,RED,DEFENSE,6,0,5,10,NONE,3,2024/2025,GoPro,,8 goals in one minute
G002710,2023-06-16,Friday,BAR LE FOOS,480,5,5,DRAW,P0763,Ava Philippe,RED,DEFENSE,2,0,2,1,JAMIE MOREL,4,2024/2025,player phone,4,close match
G012815,2024-12-13,Friday,YNOV TOULOUSE,1080,6,3,RED,P0634,Chris Kovacs,BLUE,ATTACK,2,0,3,10,MARIA THOMAS,8,2024/2025,GoPro,,8 goals in one minute
G016728,2023-09-08,Friday,BAR LE FOOS,981,9,2,RED,P0232,Sam Nakamura,RED,DEFENSE,2,0,4,2,NONE,8,2023/2024,player phone,3,
G006803,2024-12-06,Friday,SALLE POLYVALENTE,950,2,10,BLUE,P0481,Sofia Silva,BLUE,DEFENSE,6,0,0,10,NONE,4,2025,player phone,,spectacular assist
G024955,2024-01-13,Saturday,STUDENT HOUSE,1140,9,7,RED,P0470,Mohamed Moreau,BLUE,DEFENSE,4,0,5,7,NONE,4,2024/2025,camera,3,
G008373,2024-11-27,Wednesday,YNOV TOULOUSE,531,8,3,RED,P0659,Hugo Morel,RED,DEFENSE,6,0,4,8,NONE,,2025,camera,3,8 goals in one minute
G015669,2024-11-21,Thursday,YNOV TOULOUSE,753,7,3,RED,P0440,Mila Leroy,RED,ATTACK,1,0,5,9,MORGAN MOREL,4,2024/2025,GoPro,2,
G010129,2023-09-30,Saturday,GYM HALL,2349,1,5,BLUE,P0177,Casey Nakamura,RED,DEFENSE,1,0,2,10,YES,8,2023/2024,GoPro,,8 goals in one minute
G022927,2025-06-20,Friday,SALLE POLYVALENTE,570,3,3,DRAW,P0627,Lena Philippe,RED,DEFENSE,1,0,0,0,LUC ROBERT,3,2024/2025,Discord Bot,4,beer spilled
G004009,2025-12-29,Monday,BAR LE FOOS,1206,9,3,RED,P0605,Youssef Kovacs,BLUE,DEFENSE,2,1,3,2,NONE,2,2024/2025,phone,,spectacular assist
G007073,2024-02-13,Tuesday,LAB 204,1040,10,6,RED,P0623,Paul Kovacs,BLUE,ATTACK,0,0,1,1,�,2,2024/2025,GoPro,,rage quit
G014175,2023-12-18,Monday,SALLE POLYVALENTE,1450,8,6,RED,P0452,Alex Martin,BLUE,DEFENSE,1,0,0,7,NONE,6,2023/2024,GoPro,,beer spilled
G003855,2024-06-29,Saturday,STUDENT HOUSE,480,8,7,RED,P0171,Diego Petit,RED,DEFENSE,7,0,0,9,CHRIS DURAND,8,2025,Discord Bot,3,close match
G024287,2025-04-23,Wednesday,LAB 204,720,10,6,RED,P0224,Taylor Nakamura,RED,DEFENSE,0,0,0,10,YES,2,2024/2025,admin,,no comment
G014073,2024-02-19,Monday,BAR LE FOOS,3261,4,5,BLUE,P0150,Jordan Lopez,RED,DEFENSE,4,0,0,1,NONE,3,2024/2025,player phone,,amazing comeback!
G014991,2024-11-14,Thursday,SALLE POLYVALENTE,379,8,1,RED,P0039,Antoine Petit,RED,ATTACK,3,0,1,7,NONE,8,2025,auto_recorder,,8 goals in one minute
G021515,2024-05-19,Sunday,CAMPUS - CAFETERIA,1020,3,3,DRAW,P0020,Paul Bernard,BLUE,ATTACK,2,0,4,9,PIERRE ROSSI,4,2024/2025,auto_recorder,3,beer spilled
G011255,2025-01-16,Thursday,YNOV TOULOUSE,377,3,4,BLUE,P0625,Ana Bernard,BLUE,DEFENSE,1,0,1,3,NONE,8,2023/2024,auto_recorder,3,8 goals in one minute
G020963,2024-02-17,Saturday,BAR LE FOOS,491,2,5,BLUE,P0621,Sam Thomas,BLUE,ATTACK,0,0,0,3,TAYLOR BIANCHI,,2025,GoPro,2,beer spilled
G007865,2023-03-27,Monday,SALLE POLYVALENTE,2684,3,6,BLUE,P0031,Antoine Mercier,BLUE,DEFENSE,4,0,0,2,ANTOINE SCHMIDT,5,2024/2025,player phone,,no comment
G016615,2025-01-16,Thursday,SALLE POLYVALENTE,854,10,9,RED,P0517,Sofia Durand,BLUE,DEFENSE,2,0,4,10,NONE,6,2025,phone,,beer spilled
G014694,2025-03-24,Monday,CAFETERIA (1ST FLOOR),303,0,1,BLUE,P0346,Riley Silva,RED,DEFENSE,0,0,0,5,MATEO GIRARD,,2025,phone,4,amazing comeback!
G013020,2024-11-09,Saturday,YNOV TOULOUSE,600,3,0,RED,P0709,Liam Kovacs,RED,DEFENSE,0,0,4,0,JORDAN LEROY,,2024/2025,phone,,rage quit
G020309,2024-11-15,Friday,BAR LE FOOS,934,6,3,RED,P0340,Sofia Richard,BLUE,DEFENSE,2,0,5,2,NONE,2,2024/2025,Discord Bot,,ref biased
G022796,2025-02-09,Sunday,SALLE POLYVALENTE,503,8,4,RED,P0750,Mateo Bernard,RED,ATTACK,4,0,4,4,NONE,6,2024/2025,phone,,beer spilled
G002025,2025-10-25,Saturday,CAMPUS - CAFETERIA,344,6,4,RED,P0245,Julie Schmidt,BLUE,DEFENSE,4,0,5,7,NONE,7,2024/2025,phone,,
G003251,2023-04-03,Monday,GYM HALL,1140,2,3,BLUE,P0301,Chris Laurent,BLUE,ATTACK,0,0,5,7,LEO GARNIER,6,2024/2025,camera,,
G004138,2023-08-05,Saturday,CAMPUS - CAFETERIA,1011,4,1,RED,P0066,Jamie Girard,RED,ATTACK,1,0,2,0,NONE,4,2025,phone,1,no comment
G010506,2024-07-26,Friday,SALLE POLYVALENTE,493,7,0,RED,P0691,Morgan Nakamura,RED,ATTACK,5,0,3,3,NONE,3,2024/2025,referee,,spectacular assist
G010589,2024-07-12,Friday,STUDENT HOUSE,732,4,4,DRAW,P0381,Julien Moreau,RED,DEFENSE,0,1,0,1,NONE,5,2023/2024,admin,,
G012010,2025-05-16,Friday,YNOV TOULOUSE,883,10,7,RED,P0080,Paul Bernard,BLUE,DEFENSE,1,0,2,0,NONE,6,2024/2025,phone,1,team spirit high
G002136,2024-12-27,Friday,CAFETERIA (1ST FLOOR),1002,0,3,BLUE,P0465,Mateo Leroy,RED,DEFENSE,0,0,1,9,JULIE DURAND,4,2024/2025,Discord Bot,2,team spirit high
G008824,2025-04-10,Thursday,YNOV TOULOUSE,574,2,7,BLUE,P0183,Diego Leroy,RED,ATTACK,0,0,0,9,PLAYER1,5,2023/2024,auto_recorder,5,no comment
G018349,2023-01-15,Sunday,BAR LE FOOS,1111,2,5,BLUE,P0217,Emma Durand,BLUE,DEFENSE,4,0,1,10,NONE,2,2024/2025,admin,2,amazing comeback!
G19375,2025-07-23,Wednesday,STUDENT HOUSE,780,9,0,RED,P0781,Liam Andre,RED,DEFENSE,2,0,2,4,NONE,7,2024/2025,Discord Bot,,close match
G010506,2024-07-26,Friday,SALLE POLYVALENTE,493,7,0,RED,P0392,Riley Richard,RED,DEFENSE,0,0,2,1,NONE,3,2024/2025,referee,,8 goals in one minute
G000495,2025-01-21,Tuesday,BAR LE FOOS,994,6,8,BLUE,P0270,Casey Garnier,BLUE,ATTACK,3,0,2,4,NONE,5,2024/2025,GoPro,4,table slippery
G017142,2024-02-07,Wednesday,YNOV TOULOUSE,1140,1,4,BLUE,P0778,Antoine Girard,BLUE,DEFENSE,0,0,5,4,CASEY ROSSI,4,2024/2025,phone,1,no comment
G009160,2024-12-20,Friday,YNOV TOULOUSE,1038,0,9,BLUE,P0292,Eric Laurent,RED,ATTACK,0,0,5,0,YES,4,2024/2025,admin,,close match
G001692,2023-11-22,Wednesday,GYM HALL,1009,1,1,DRAW,P0044,Leo Clement,BLUE,ATTACK,1,0,1,3,DIEGO SILVA,4,2023/2024,GoPro,2,close match
G004602,2024-02-03,Saturday,GYM HALL,960,9,6,RED,P0495,Olivia Laurent,BLUE,ATTACK,4,0,0,10,LENA NAKAMURA,8,2023/2024,phone,,
G024765,2024-11-28,Thursday,LAB 204,3546,2,9,BLUE,P0034,Liam Bianchi,RED,ATTACK,1,0,4,4,MILA GARCIA,4,2025,phone,,amazing comeback!
G010740,2024-07-06,Saturday,CAFETERIA (1ST FLOOR),457,4,6,RED,P0666,Sofia Garcia,RED,DEFENSE,2,0,0,0,NONE,,2024/2025,auto_recorder,,close match
G003655,2024-02-03,Saturday,CAMPUS - CAFETERIA,736,0,5,BLUE,P0244,Paul Schmidt,BLUE,ATTACK,0,0,2,1,NONE,7,2024/2025,admin,3,amazing comeback!
G004195,2024-04-12,Friday,SALLE POLYVALENTE,2247,9,0,RED,P0285,Sofia Clement,BLUE,DEFENSE,0,0,4,1,CHLOE LEROY,,2023/2024,phone,,8 goals in one minute
G005056,2024-08-27,Tuesday,CAFETERIA (1ST FLOOR),1436,5,4,RED,P0513,Isabella Martin,BLUE,ATTACK,0,0,0,10,YOUSSEF LOPEZ,3,2024/2025,GoPro,,rage quit
G010129,2023-09-30,Saturday,GYM HALL,2349,1,5,BLUE,P0572,Mateo Girard,RED,DEFENSE,1,0,5,2,YES,8,2023/2024,GoPro,,table slippery
G013165,2024-12-05,Thursday,CAFETERIA (1ST FLOOR),1625,1,8,BLUE,P0574,Youssef Lopez,BLUE,ATTACK,4,0,4,5,CHLOE BIANCHI,,2024/2025,GoPro,,
G014712,2023-10-31,Tuesday,LAB 204,540,8,9,BLUE,P0535,Chloe Silva,RED,DEFENSE,0,0,2,5,NONE,6,2023/2024,phone,,team spirit high
G009308,2024-12-07,Saturday,LAB 204,375,4,6,BLUE,P0443,Emma Clement,RED,ATTACK,1,0,0,1,NONE,7,2024/2025,phone,5,ref biased
G018569,2025-06-19,Thursday,CAMPUS - CAFETERIA,960,0,2,BLUE,P0528,Emma Muller,RED,DEFENSE,0,0,1,8,PLAYER1,8,2024/2025,phone,2,8 goals in one minute
G024955,2024-01-13,Saturday,STUDENT HOUSE,1140,9,7,RED,P0797,Sofia Faure,RED,ATTACK,5,0,4,4,NONE,4,2024/2025,camera,3,
G020181,2025-12-19,Friday,LAB 204,2028,1,5,BLUE,P0231,Antoine Nakamura,RED,DEFENSE,1,0,3,8,OLIVIA MULLER,2,2024/2025,GoPro,4,rage quit
G004602,2024-02-03,Saturday,GYM HALL,960,9,6,RED,P0792,Taylor Thomas,RED,DEFENSE,9,0,1,3,LENA NAKAMURA,8,2023/2024,phone,,
G016832,2024-09-22,Sunday,GYM HALL,1140,7,2,RED,P0304,Chris Muller,RED,DEFENSE,1,0,4,2,NONE,,2024/2025,referee,3,beer spilled
G004034,2024-02-17,Saturday,SALLE POLYVALENTE,678,5,9,BLUE,P0524,Mateo Blanc,RED,DEFENSE,2,0,3,3,NO,6,2025,auto_recorder,4,team spirit high
G011241,2024-07-08,Monday,YNOV TOULOUSE,927,7,5,RED,P0106,Leo Moreau,RED,ATTACK,7,0,2,6,NONE,6,2024/2025,GoPro,,team spirit high
G021382,2024-09-25,Wednesday,CAMPUS - CAFETERIA,1614,0,3,BLUE,P0734,Antoine Garcia,BLUE,DEFENSE,2,0,3,5,NONE,,2025,phone,1,8 goals in one minute
G003012,2023-11-03,Friday,YNOV TOULOUSE,540,5,7,BLUE,P0182,Ethan Mercier,RED,DEFENSE,1,0,1,8,NONE,2,2024/2025,phone,,team spirit high
G012010,2025-05-16,Friday,YNOV TOULOUSE,883,10,7,RED,P0222,Sarah Clement,RED,DEFENSE,7,0,0,4,NONE,6,2024/2025,phone,1,no comment
G019653,2024-05-01,Wednesday,YNOV TOULOUSE,636,6,8,BLUE,P0440,Mila Leroy,BLUE,ATTACK,1,0,1,0,NONE,,2024/2025,admin,3,no comment
G014382,2023-02-11,Saturday,LAB 204,300,8,1,RED,P0537,Carlos Clement,BLUE,ATTACK,1,0,2,0,NONE,5,2023/2024,admin,3,
G018635,2025-03-26,Wednesday,BAR LE FOOS,1020,2,9,BLUE,P0561,Youssef Laurent,RED,ATTACK,0,2,4,6,NONE,,2024/2025,auto_recorder,4,beer spilled
G014941,2024-10-04,Friday,LAB 204,351,6,7,BLUE,P0509,Noah Lopez,RED,ATTACK,6,0,5,3,NONE,5,2024/2025,Discord Bot,3,amazing comeback!
G020453,2025-03-03,Monday,BAR LE FOOS,780,6,3,RED,P0435,Julien Leroy,RED,ATTACK,5,0,5,0,NONE,4,2023/2024,player phone,3,amazing comeback!
G006787,2024-03-31,Sunday,CAMPUS - CAFETERIA,2509,0,1,BLUE,P0673,Chloe Robert,BLUE,DEFENSE,1,0,3,9,NONE,4,2025,auto_recorder,4,spectacular assist
G013798,2025-09-11,Thursday,BAR LE FOOS,540,7,5,RED,P0316,Riley Lopez,BLUE,DEFENSE,4,0,4,8,YES,,2024/2025,camera,3,beer spilled
G006030,2025-03-08,Saturday,YNOV TOULOUSE,900,10,4,RED,P0410,Casey Schmidt,BLUE,DEFENSE,2,0,3,0,NONE,4,2023/2024,player phone,4,close match
G013026,2023-01-14,Saturday,GYM HALL,1037,5,8,BLUE,P0414,Antoine Martin,BLUE,DEFENSE,1,0,3,4,NO,,2024/2025,GoPro,5,team spirit high
G004681,2025-01-11,Saturday,SALLE POLYVALENTE,1592,10,9,RED,P0450,Mohamed Lopez,RED,DEFENSE,9,0,2,10,JULIEN SCHMIDT,5,2024/2025,GoPro,,spectacular assist
G022630,2023-05-05,Friday,GYM HALL,720,9,7,RED,P0064,Ethan Garnier,RED,ATTACK,7,0,1,10,CASEY RICHARD,7,2024/2025,camera,,table slippery
G015196,2024-10-12,Saturday,STUDENT HOUSE,918,4,8,BLUE,P0390,Mateo Muller,RED,ATTACK,0,0,4,2,NONE,4,2025,GoPro,,table slippery
G017055,2024-10-06,Sunday,YNOV TOULOUSE,300,8,0,RED,P0119,Liam Mercier,BLUE,DEFENSE,0,0,1,2,NONE,3,2025,phone,1,spectacular assist
G011102,2025-03-06,Thursday,CAFETERIA (1ST FLOOR),1140,7,6,RED,P0409,Ava Schmidt,BLUE,ATTACK,5,0,1,9,NONE,2,2024/2025,GoPro,,rage quit
G011222,2024-10-29,Tuesday,GYM HALL,308,5,8,BLUE,P0394,Casey Mercier,BLUE,DEFENSE,0,0,3,10,NONE,2,2023/2024,auto_recorder,,table slippery
G005894,2024-03-18,Monday,GYM HALL,1132,1,2,BLUE,P0699,Maria Nakamura,BLUE,DEFENSE,2,0,5,4,NONE,4,2024/2025,GoPro,4,amazing comeback!
G010536,2023-11-10,Friday,LAB 204,791,9,9,DRAW,P0026,Lena Clement,BLUE,ATTACK,4,0,3,2,NONE,8,2023/2024,admin,,ref biased
